data_center_id,data_center_name,state,city,latitude,longitude,year_operational,capacity_mw,capacity_sqft,dc_type
amazon-aws-pdx-79539-rippee,Amazon AWS PDX - 79539 Rippee,Oregon,Boardman,45.840972,-119.652778,2011.0,,,ai
amazon-aws-pdx-olson-campus,Amazon AWS PDX - Olson Campus,Oregon,Boardman,45.83792249726886,-119.6882045790955,2011.0,,,ai
amazon-aws-pdx-75250-gar-swanson,Amazon AWS PDX - 75250 Gar Swanson,Oregon,Boardman,45.86091321653839,-119.6051895972172,2011.0,,,ai
amazon-aws-pdx-73579-lewis,Amazon AWS PDX - 73579 Lewis,Oregon,Boardman,45.85372303781197,-119.6301085554873,2011.0,,,ai
amazon-aws-pdx-75288-lewis,Amazon AWS PDX - 75288 Lewis,Oregon,Boardman,45.84667525221381,-119.6070025662142,2011.0,,,ai
amazon-aws-pdx-79553-rippee,Amazon AWS PDX - 79553 Rippee,Oregon,Boardman,45.8412,-119.6573,2011.0,,,ai
amazon-aws-pdx-79541-rippee,Amazon AWS PDX - 79541 Rippee,Oregon,Boardman,45.84126615906642,-119.6582195226692,2011.0,,,ai
dmg-boardman,DMG Boardman,Oregon,Boardman,45.83985500000001,-119.7005834,2010.0,3.75,27600.0,general
amazon-aws-pdx-bombing-campus,Amazon AWS PDX - Bombing Campus,Oregon,Boardman,45.82062302393848,-119.6280929529077,2011.0,,,ai
amazon-aws-pdx-79392-olson,Amazon AWS PDX - 79392 Olson,Oregon,Boardman,45.83657999071692,-119.6898129027646,2011.0,,,ai
amazon-aws-pdx-lewis-west-campus,Amazon AWS PDX - Lewis West Campus,Oregon,Boardman,45.8503625357033,-119.6282431909301,2011.0,,,ai
amazon-aws-pdx-79390-olson,Amazon AWS PDX - 79390 Olson,Oregon,Boardman,45.83743095335286,-119.6930598958324,2011.0,,,ai
amazon-aws-pdx-77860-bombing,Amazon AWS PDX - 77860 Bombing,Oregon,Boardman,45.819967427348,-119.6320227248745,2011.0,,,ai
amazon-aws-pdx-79536-rippee,Amazon AWS PDX - 79536 Rippee,Oregon,Boardman,45.840446,-119.654967,2011.0,,,ai
amazon-aws-pdx-75246-gar-swanson,Amazon AWS PDX - 75246 Gar Swanson,Oregon,Boardman,45.85993442983109,-119.6051788683816,2011.0,,,ai
amazon-aws-pdx-75294-lewis,Amazon AWS PDX - 75294 Lewis,Oregon,Boardman,45.8466453581994,-119.6055541734092,2011.0,,,ai
amazon-aws-pdx-79388-olson,Amazon AWS PDX - 79388 Olson,Oregon,Boardman,45.83792249726886,-119.6882045790955,2011.0,,,ai
amazon-aws-pdx-gar-swanson-campus,Amazon AWS PDX - Gar Swanson Campus,Oregon,Boardman,45.85940918933331,-119.6080741115792,2011.0,,,ai
amazon-aws-pdx-994-penney,Amazon AWS PDX - 994 Penney,Oregon,Hermiston,45.80821502203187,-119.2688717234455,2010.0,,,ai
amazon-aws-pdx-81718-lind,Amazon AWS PDX - 81718 Lind,Oregon,Hermiston,45.90533145454677,-119.3204833049345,2010.0,,,ai
amazon-aws-pdx-lind-campus,Amazon AWS PDX - Lind Campus,Oregon,Hermiston,45.90172089170026,-119.3129082774752,2010.0,,,ai
amazon-aws-pdx-penney-campus,Amazon AWS PDX - Penney Campus,Oregon,Hermiston,45.81303202253823,-119.2687363958535,2010.0,,,ai
amazon-aws-pdx-81714-lind,Amazon AWS PDX - 81714 Lind,Oregon,Hermiston,45.90265858452369,-119.3203446305073,2010.0,,,ai
amazon-aws-pdx-988-penney,Amazon AWS PDX - 988 Penney,Oregon,Hermiston,45.80946018740909,-119.2688446579273,2010.0,,,ai
amazon-aws-pdx-81712-lind,Amazon AWS PDX - 81712 Lind,Oregon,Hermiston,45.90149547671617,-119.3206508418903,2010.0,,,ai
amazon-aws-pdx-982-penney,Amazon AWS PDX - 982 Penney,Oregon,Hermiston,45.81062357435013,-119.2687995487304,2010.0,,,ai
amazon-aws-pdx-28803a-livestock,Amazon AWS PDX - 28803A Livestock,Oregon,Hermiston,45.79783498704366,-119.3665950258399,2010.0,,,ai
amazon-aws-pdx-28803d-livestock,Amazon AWS PDX - 28803D Livestock,Oregon,Hermiston,45.79898533199918,-119.3618060166889,2010.0,,,ai
amazon-aws-pdx-976-penney,Amazon AWS PDX - 976 Penney,Oregon,Hermiston,45.81183724401664,-119.2690341165545,2010.0,,,ai
amazon-aws-pdx-livestock-campus,Amazon AWS PDX - Livestock Campus,Oregon,Hermiston,45.79756517025532,-119.3694337561635,2010.0,,,ai
amazon-aws-pdx-28803b-livestock,Amazon AWS PDX - 28803B Livestock,Oregon,Hermiston,45.7977601863876,-119.3620674572199,2010.0,,,ai
amazon-aws-pdx-81716-lind,Amazon AWS PDX - 81716 Lind,Oregon,Hermiston,45.90380391114871,-119.320727394736,2010.0,,,ai
amazon-aws-pdx-28803c-livestock,Amazon AWS PDX - 28803C Livestock,Oregon,Hermiston,45.79900420147482,-119.366768028353,2010.0,,,ai
data-center-west-eugene,Data Center West - Eugene,Oregon,Eugene,44.0507104,-123.0931163,2010.0,,500.0,general
lumen-eugene,Lumen Eugene 2,Oregon,Eugene,44.1183149,-123.1679134,2010.0,,,general
level3-eugene1,Lumen Eugene 1,Oregon,Eugene,44.0549859,-123.1197252,2010.0,,,general
data-center-west,Data Center West - Medford,Oregon,Medford,42.3324563,-122.8804242,2010.0,,2000.0,general
oracle-3380-ne-79th-ave,Oracle - 3380 NE 79th Ave,Oregon,Hillsboro,45.5439532,-122.8966187,2010.0,,,ai
oracle-3295-ne-83rd-ave,Oracle - 3295 NE 83rd Ave,Oregon,Hillsboro,45.54377299999999,-122.8944649,2010.0,,,ai
ovhcloud-hil1,OVHcloud HIL1,Oregon,Hillsboro,45.534296,-122.955464,2010.0,,,general
5870-ne-schaaf,5870 NE Schaaf Street (PDX12),Oregon,Hillsboro,45.5684181,-122.9198647,2010.0,24.0,111100.0,general
stack-infrastructure-por03f,STACK Infrastructure POR03F,Oregon,Hillsboro,45.5522688425354,-122.9431723631466,2010.0,54.0,,general
aligned-pdx-02,Aligned PDX-02,Oregon,Hillsboro,45.55149367999162,-122.9478753739637,2010.0,36.0,,general
gdc-hillsboro-hi2-data-center,GDC - Hillsboro HI2 Data Center,Oregon,Hillsboro,45.5481229,-122.9377002,2010.0,216.0,,general
rowan-meriwether,Rowan Meriwether,Oregon,Forest Grove,45.5250776,-123.0880003,2010.0,,,general
qts-hillsboro-3,QTS Hillsboro 3,Oregon,Hillsboro,45.5588588,-122.9320246,2010.0,100.0,,ai
qts-hillsboro2-campus,QTS Hillsboro 2 Campus,Oregon,Hillsboro,45.5575219,-122.9324422,2010.0,180.0,,ai
stack-infrastructure-por03-campus,STACK Infrastructure POR03 Campus,Oregon,HIllsboro,45.55375949632261,-122.9432540605532,2010.0,,,general
stack-infrastructure-por03e,STACK Infrastructure POR03E,Oregon,Hillsboro,45.5522828747475,-122.9402305794563,2010.0,42.0,,general
stack-infrastructure-por03b,STACK Infrastructure POR03B,Oregon,Hillsboro,45.554225,-122.9393723,2010.0,24.0,171000.0,general
hillsboro-campus,Aligned Hillsboro Campus,Oregon,Hillsboro,45.55149367999162,-122.9478753739637,2010.0,,,general
aligned-pdx-01,Aligned PDX-01,Oregon,Hillsboro,45.55149367999162,-122.9478753739637,2010.0,72.0,240000.0,general
stack-infrastructure-por01,STACK Infrastructure POR01A,Oregon,Hillsboro,45.5493667,-122.9278291,2010.0,5.0,,general
amazon-aws-pdx-3250-beach,Amazon AWS PDX - 3250 Beach,Oregon,Umatilla,45.91768205998612,-119.2677125645874,2011.0,,,ai
amazon-aws-pdx-beach-campus,Amazon AWS PDX - Beach Campus,Oregon,Umatilla,45.91395087658259,-119.2698386716204,2011.0,,,ai
sdc-umatilla-building-b,SDC Umatilla - Building B,Oregon,Umatilla,45.92116362784259,-119.2627538666918,2010.0,,,general
amazon-aws-pdx-2400-beach,Amazon AWS PDX - 2400 Beach,Oregon,Umatilla,45.91639425843858,-119.2677656696142,2011.0,,,ai
amazon-aws-pdx-80939-powerline,Amazon AWS PDX - 80939 Powerline,Oregon,Umatilla,45.87964480704419,-119.3416971501795,2011.0,,,ai
amazon-aws-pdx-34820-wanapa,Amazon AWS PDX - 34820 Wanapa,Oregon,Umatilla,45.92058617591648,-119.2316272044652,2011.0,,,ai
amazon-aws-pdx-80817-powerline,Amazon AWS PDX - 80817 Powerline,Oregon,Umatilla,45.88260994906404,-119.3416327771659,2011.0,,,ai
amazon-aws-pdx-34830-wanapa,Amazon AWS PDX - 34830 Wanapa,Oregon,Umatilla,45.92054224330124,-119.2299581641781,2011.0,,,ai
amazon-aws-pdx-1650-beach,Amazon AWS PDX - 1650 Beach,Oregon,Umatilla,45.9141563682653,-119.267818774641,2011.0,,,ai
amazon-aws-pdx-powerline-campus,Amazon AWS PDX - Powerline Campus,Oregon,Umatilla,45.88117307227958,-119.3406286597864,2011.0,,,ai
amazon-aws-pdx-80937-powerline,Amazon AWS PDX - 80937 Powerline,Oregon,Umatilla,45.87956921663768,-119.3399040809073,2011.0,,,ai
amazon-aws-pdx-1600-beach,Amazon AWS PDX - 1600 Beach,Oregon,Umatilla,45.91365494181796,-119.2676746324254,2011.0,,,ai
amazon-aws-pdx-wanapa-campus,Amazon AWS PDX - Wanapa Campus,Oregon,Umatilla,45.92212523479373,-119.2346503323759,2011.0,,,ai
amazon-aws-pdx-34850-wanapa,Amazon AWS PDX - 34850 Wanapa,Oregon,Umatilla,45.92056107156915,-119.2269087824645,2011.0,,,ai
sdc-umatilla-building-a,SDC Umatilla - Building A,Oregon,Umatilla,45.9209897955234,-119.2578613031318,2010.0,,,general
amazon-aws-pdx-3200-beach,Amazon AWS PDX - 3200 Beach,Oregon,Umatilla,45.91720177683801,-119.2676367002634,2011.0,,,ai
sdc-umatilla,SDC Umatilla Campus,Oregon,Umatilla,45.9211461,-119.2610528,2010.0,150.0,,general
amazon-aws-pdx-34840-wanapa,Amazon AWS PDX - 34840 Wanapa,Oregon,Umatilla,45.92057362374423,-119.2287492377,2011.0,,,ai
level3-bandon,Lumen Bandon,Oregon,Bandon,43.2484257,-124.3812026,2010.0,,,general
apple-prineville-data-center,Apple Prineville Campus,Oregon,Prineville,44.2877145,-120.8701534,2010.0,,,general
meta-prineville-building-4,Meta Prineville - Building 4,Oregon,Prineville,44.29909949000391,-120.8806775214466,2011.0,,,ai
meta-prineville-building-3,Meta Prineville - Building 3,Oregon,Prineville,44.29365344018845,-120.8815232560757,2011.0,,,ai
meta-prineville-building-2,Meta Prineville - Building 2,Oregon,Prineville,44.29488413139478,-120.8839430362957,2011.0,,,ai
meta-prineville-building-5,Meta Prineville - Building 5,Oregon,Prineville,44.29909817023218,-120.8782957198416,2011.0,,,ai
meta-prineville-building-10,Meta Prineville - Building 10,Oregon,Prineville,44.30228979613355,-120.8946051048704,2011.0,,,ai
apple-prineville-building-1,Apple Prineville - Building 1,Oregon,Prineville,44.28904619922454,-120.8701397557148,2010.0,,,general
meta-prineville-building-7,Meta Prineville - Building 7,Oregon,Prineville,44.30123280113764,-120.8887456060382,2011.0,,,ai
meta-prineville-building-9,Meta Prineville - Building 9,Oregon,Prineville,44.30110097496268,-120.8945943760345,2011.0,,,ai
meta-prineville-building-8,Meta Prineville - Building 8,Oregon,Prineville,44.29930457372268,-120.8945714576457,2011.0,,,ai
meta-prineville-building-6,Meta Prineville - Building 6,Oregon,Prineville,44.30120340729816,-120.8911488653152,2011.0,,,ai
meta-prineville-building-1,Meta Prineville - Building 1,Oregon,Prineville,44.29585575231619,-120.8872285964403,2011.0,,,ai
meta-prineville-data-center,Meta Prineville Campus,Oregon,Prineville,44.2978317,-120.8858308,2011.0,,,ai
apple-prineville-building-2,Apple Prineville - Building 2,Oregon,Prineville,44.28727077645826,-120.8702255864035,2010.0,,,general
apple-prineville-building-3,Apple Prineville - Building 3,Oregon,Prineville,44.28574107380584,-120.8698608059771,2010.0,,,general
1120-vermont-avenue-nw,1120 Vermont Avenue NW,District of Columbia,Washington D.C.,38.9048448,-77.0330587,2018.0,,,general
cogent-data-center-washington-dc,"Cogent Data Center - Washington, DC 2",District of Columbia,Washington D.C.,38.9034439,-77.0407946,2018.0,2.2,16763.0,general
cogent-washington,"Cogent Data Center - Washington, DC 1",District of Columbia,Washington D.C.,38.904414,-77.032651,2018.0,0.5,8000.0,general
level3-washington-dc2,Lumen Washington DC 2,District of Columbia,Washington,38.9033549,-77.0290561,2018.0,,,general
zcolo-2100-m-street,DataBank - 2100 M St,District of Columbia,Washington DC,38.9050344,-77.0468412,2018.0,,,general
1275k-street,CoreSite D.C. (DC1),District of Columbia,Washington D.C.,38.902456,-77.030168,2018.0,,22000.0,general
coresite-dc2,CoreSite D.C. (DC2),District of Columbia,Washington DC,38.9034043,-77.0311687,2018.0,,24000.0,general
flexential-lone-mountain,Flexential Las Vegas - North Data Center,Nevada,North Las Vegas,36.248145,-115.101415,2019.0,9.0,,general
switch-las-vegas-15,Switch LAS VEGAS 15,Nevada,Las Vegas,36.06407368116263,-115.2209905221777,2019.0,,,general
switch-las-vegas-12,Switch LAS VEGAS 12,Nevada,Las Vegas,36.0617172,-115.2133167,2019.0,,,general
switch-las-vegas-8,Switch LAS VEGAS 8,Nevada,Las Vegas,36.0578177,-115.2141696,2019.0,,,general
switch-las-vegas-6,Switch LAS VEGAS 6,Nevada,Las Vegas,36.1432738,-115.0774815,2019.0,,,general
tpx-las-vegas-data-center,TPx Las Vegas Data Center,Nevada,Las Vegas,36.0676881,-115.1380062,2019.0,,,general
cyxtera-las12,Csquare - Las Vegas LAS12,Nevada,Las Vegas,36.055977,-115.22115,2019.0,,,general
switch-las-vegas-7,Switch LAS VEGAS 7,Nevada,Las Vegas,36.0598863,-115.2101748,2019.0,,,general
switch-las-vegas-9,Switch LAS VEGAS 9,Nevada,Las Vegas,36.055676,-115.2196811,2019.0,,,general
novva-north-las-vegas,Novva North Las Vegas,Nevada,North Las Vegas,36.40466904313172,-114.922886220882,2019.0,,,general
level3-las-vegas1,Lumen Las Vegas 1,Nevada,Las Vegas,36.236543,-115.117389,2019.0,,,general
switch-las-vegas-ai-factory-2,Switch Las Vegas AI Factory 2,Nevada,Enterprise,36.06476695133195,-115.2267711180885,2019.0,,228000.0,ai
coloxchange-las-vegas,ColoXchange Las Vegas,Nevada,Las Vegas,36.2319774,-115.101894,2019.0,1.0,,general
switch-las-vegas-101,Switch LAS VEGAS 11,Nevada,Las Vegas,36.05586,-115.2141839,2019.0,,,general
jetai-moapa,Jet.AI Moapa,Nevada,Moapa,36.6885852080035,-114.6249869570949,2019.0,50.0,,ai
nocroom-las-vegas,NocRoom Las Vegas Colocation,Nevada,Las Vegas,36.0599672,-115.2102174,2019.0,,,general
switch-las-vegas-the-core-campus,Switch LAS VEGAS - The Core Campus,Nevada,Las Vegas,36.0567204,-115.2164539,2019.0,,,general
google-henderson-data-center-2,Google Henderson Data Center 2,Nevada,Henderson,36.05877931641855,-115.0088031019226,2020.0,,,ai
flexential-las-vegas-downtown,Flexential Las Vegas - Downtown Data Center - $0 NRC's,Nevada,Las Vegas,36.1683246,-115.1431476,2019.0,1.37,,general
vegasnap,Fiberhub LAS1,Nevada,Las Vegas,36.06598,-115.138266,2010.0,,7000.0,general
nevada-nap,Switch LAS VEGAS 4,Nevada,Las Vegas,36.1436217,-115.0767654,2019.0,,,general
switch-las-vegas-10,Switch LAS VEGAS 10,Nevada,Las Vegas,36.0556063,-115.2229825,2019.0,,,general
twtc-las-vegas,Lumen Las Vegas 3,Nevada,Las Vegas,36.076658,-115.0882,2019.0,,,general
google-henderson-campus,Google Henderson Campus,Nevada,Henderson,36.05742477352241,-115.0084919656768,2020.0,,,ai
switch-apex-industrial-park,Switch Apex Industrial Park,Nevada,Las Vegas,36.41250608699668,-114.9321368100435,2019.0,,,general
lasvegasnet,isp.net Data Center,Nevada,Las Vegas,36.157416,-115.113948,2019.0,,,general
edclas01,EdgeConneX Las Vegas - EDCLAS01,Nevada,Las Vegas,36.06519,-115.130697,2019.0,0.75,3600.0,general
switch-las-vegas-5,Switch LAS VEGAS 5,Nevada,Las Vegas,36.1427647,-115.0766883,2019.0,,,general
switch-las-vegas-2,Switch LAS VEGAS 2,Nevada,Las Vegas,36.1445741,-115.0749014,2019.0,,,general
switch-las-vegas-3,Switch LAS VEGAS 3,Nevada,Las Vegas,36.1427182,-115.0774945,2019.0,,,general
switch-las-vegas-ai-factory-1,Switch Las Vegas AI Factory 1,Nevada,Enterprise,36.064806,-115.2257116,2019.0,,199000.0,ai
level3-las-vegas2,Lumen Las Vegas 2,Nevada,Las Vegas,36.144044,-115.076809,2019.0,,,general
google-henderson,Google Henderson Data Center 1,Nevada,Henderson,36.0546162,-115.0072807,2020.0,,,ai
novva-las-vegas,Novva Las Vegas,Nevada,Las Vegas,36.271854,-115.0486729,2019.0,100.0,,general
7185-pollock,DataBank LAS1 - Las Vegas,Nevada,Las Vegas,36.05966,-115.1470449,2012.0,3.55,57364.0,general
colovegas,ColoVegas,Nevada,Henderson,36.0281969,-115.0891776,2019.0,,,general
unitedlayer-las-vegas,UnitedLayer Las Vegas,Nevada,Las Vegas,36.0599212,-115.2102389,2019.0,9.0,111240.0,general
reno-campus,EdgeCore Reno Campus,Nevada,McCarran,39.524533,-119.481825,2019.0,303.0,,general
powerhouse-reno-building-3,PowerHouse Reno - Building 3,Nevada,Sparks,39.55590405491571,-119.495258006556,2019.0,65.0,,general
vantage-nv11,Vantage NV11,Nevada,Sparks,39.549726,-119.4874804,2019.0,,489125.0,general
powerhouse-reno-building-2,PowerHouse Reno - Building 2,Nevada,Sparks,39.5565547773771,-119.500146378006,2019.0,65.0,,general
roller-network2,Roller Network Data Center,Nevada,Reno,39.4693602,-119.7699757,2009.0,,,general
centra-reno-rno2,CENTRA Reno (RNO2),Nevada,Reno,39.525689,-119.8266105,2019.0,12.0,24919.0,general
peru-shelf-technology-park,Peru Shelf Technology Park,Nevada,Sparks,39.53921350411434,-119.4938694745495,2019.0,810.0,,general
apple-sparks-building-1,Apple Sparks - Building 1,Nevada,Sparks,39.56643042405701,-119.5483928734017,2019.0,,,general
apple-sparks-data-center,Apple Sparks Campus,Nevada,Sparks,39.5823736,-119.5199846,2019.0,,,general
xogenous,Xogenous Data Center,Nevada,Carson City,39.1493425,-119.7552715,2019.0,,4000.0,general
vantage-nv1-campus,Vantage NV1 Campus,Nevada,Sparks,39.549726,-119.4874804,2019.0,,,general
microsoft-fernley,Microsoft Fernley,Nevada,Fernley,39.61823172707137,-119.1848330184413,2019.0,,,ai
colovore-rn01,Colovore RN01,Nevada,Sparks,39.5314283,-119.4809659,2025.0,20.0,,general
google-storey-county,Google Storey County Data Center,Nevada,Sparks,39.492107,-119.424771,2020.0,,,ai
switch-tahoe-reno,Switch TAHOE RENO,Nevada,McCarran,39.51572847368928,-119.4712972640991,2019.0,,,general
cadc-reno,CENTRA Reno (RNO1),Nevada,Reno,39.5229986,-119.8113578,2019.0,0.25,,general
powerhouse-reno-building-1,PowerHouse Reno - Building 1,Nevada,Sparks,39.55905545015912,-119.4994886662035,2019.0,65.0,,general
vantage-nv12,Vantage NV12,Nevada,Sparks,39.549726,-119.4874804,2019.0,,259540.0,general
cc-communications,CC Communications Data Center,Nevada,Fallon,39.4751939,-118.7778442,2019.0,,,general
apple-sparks-building-2,Apple Sparks - Building 2,Nevada,Sparks,39.56726435025093,-119.5437328896078,2019.0,,,general
apple-sparks-building-3,Apple Sparks - Building 3,Nevada,Sparks,39.57038613866397,-119.5365210101018,2019.0,,,general
powerhouse-reno,PowerHouse Reno Campus,Nevada,Sparks,39.557847,-119.495145,2019.0,200.0,,general
tract-silver-springs,Tract Silver Springs,Nevada,Silver Springs,39.42587174547161,-119.2346868384189,2019.0,,,general
microsoft-silver-springs,Microsoft Silver Springs,Nevada,Silver Springs,39.414264,-119.234639,2019.0,,,ai
level3-reno1,Lumen Reno 1,Nevada,reno,39.525084,-119.827138,2019.0,,,general
south-valley-technology-park,South Valley Technology Park,Nevada,Sparks,39.5121209,-119.4352238,2019.0,,,general
connect-reno,Connect Reno,Nevada,Reno,39.6173616179492,-119.883493432038,2019.0,5.0,61500.0,general
novva-tahoe-reno,Novva Tahoe Reno,Nevada,McCarran,39.5268671,-119.6246269,2025.0,60.0,180000.0,general
monarch-data-center-bldg-4,Monarch Data Center - Bldg 4,Nevada,Yerington,39.10348,-119.148447,2019.0,,,general
monarch-data-center-bldg-3,Monarch Data Center - Bldg 3,Nevada,Yerington,39.10347,-119.153781,2019.0,,,general
monarch-data-center-bldg-2,Monarch Data Center - Bldg 2,Nevada,Yerington,39.104821,-119.148419,2019.0,,,general
monarch-data-center-bldg-5,Monarch Data Center - Bldg 5,Nevada,Yerington,39.102069,-119.153583,2019.0,,,general
monarch-data-center-bldg-11,Monarch Data Center - Bldg 11,Nevada,Yerington,39.092731,-119.154129,2019.0,,,general
monarch-data-center-campus,Monarch Data Center Campus,Nevada,Yerington,39.097546,-119.151933,2019.0,,,general
monarch-data-center-bldg-10,Monarch Data Center - Bldg 10,Nevada,Yerington,39.093773,-119.149043,2019.0,,,general
monarch-data-center-bldg-7,Monarch Data Center - Bldg 7,Nevada,Yerington,39.100901,-119.148492,2019.0,,,general
monarch-data-center-bldg-9,Monarch Data Center - Bldg 9,Nevada,Yerington,39.093872,-119.154234,2019.0,,,general
monarch-data-center-bldg-8,Monarch Data Center - Bldg 8,Nevada,Yerington,39.09959,-119.148385,2019.0,,,general
monarch-data-center-bldg-6,Monarch Data Center - Bldg 6,Nevada,Yerington,39.1022,-119.148605,2019.0,,,general
monarch-data-center-bldg-1,Monarch Data Center - Bldg 1,Nevada,Yerington,39.104813,-119.153719,2019.0,,,general
monarch-data-center-bldg-12,Monarch Data Center - Bldg 12,Nevada,Yerington,39.092561,-119.149046,2019.0,,,general
monarch-data-center-bldg-13,Monarch Data Center - Bldg 13,Nevada,Yerington,39.091473,-119.154014,2019.0,,,general
monarch-data-center-bldg-14,Monarch Data Center - Bldg 14,Nevada,Yerington,39.091238,-119.149075,2019.0,,,general
blusky-wells,BluSky Wells,Nevada,Wells,41.107382,-114.951852,2019.0,,,general
